views,likes,dislikes,comments,engagement_rate,sentiment_score,like_to_view_ratio,comment_to_view_ratio,like_to_comment_ratio,like_to_dislike_ratio,log_views,log_likes,log_comments,engagement_intensity,views_outlier,likes_outlier,comments_outlier,engagement_label
4732,203,6,33,0.0498732037193575,-0.8508987126404584,0.04289034439045,0.0069723219945066,5.970588235294118,33.833333333333336,8.462314529906248,5.318119993844216,3.5263605246161616,0.049862666384956685,False,False,False,0
7224515,55681,10247,9479,0.0090192905682942,0.9737738732010346,0.0077072291071125,0.0013120602127533,5.873523206751055,5.433883087732995,15.792990800099489,10.92741221390344,9.156939595249067,0.009019289319865858,False,False,False,0
33523622,1634124,21082,85067,0.0512829729436753,0.5444895385933148,0.0487454473521552,0.0025375240617638,19.209620538863028,77.5127597002182,17.32776091246296,14.306618050864161,11.351206215643018,0.051282971413919076,True,True,False,1
52591,2233,187,255,0.047308474834097,-0.6025686369316552,0.0424589291146942,0.0048486461819288,8.72265625,11.941176470588236,10.870319295904,7.711548979629146,5.545177444479562,0.047307575296623064,False,False,False,0
75822,2978,147,243,0.0424810740945899,-0.9889557657527952,0.039275681521438,0.0032048323068198,12.204918032786884,20.258503401360546,11.236156955684022,7.999342952713282,5.497168225293202,0.04248051382825792,False,False,False,0
43715,1550,109,1031,0.0590415189294292,0.6309228569096683,0.0354561259035593,0.0235840424558514,1.501937984496124,14.220183486238533,10.685469446796564,7.346655163176539,6.939253946041508,0.05904016835941074,False,False,False,0
303956,18603,585,1745,0.0669438997749674,0.4137146876952342,0.0612027359133035,0.0057409436203147,10.654639175257731,31.8,12.624641523015315,9.831131890343988,7.465082736399547,0.06694367953361824,False,False,False,0
238643,2429,5381,2325,0.0199209698168393,0.4580143360819746,0.0101783409597559,0.0097425453814049,1.0442820292347377,0.45140308492845194,12.382728180697502,7.795646536334594,7.75190533307861,0.019920886341160893,False,False,False,0
237307,1896,74,260,0.0090852777204212,0.5425406933718915,0.0079896168692163,0.0010956225664537,7.264367816091954,25.62162162162162,12.377114154455683,7.5480289699350145,5.564520407322694,0.009085239435670099,False,False,False,0
1282413,37669,1732,1691,0.0306921405194738,-0.8519106965318193,0.0293735096466507,0.0013186069397246,22.263002364066192,21.748845265588916,14.064254797248458,10.536619300686088,7.433666540166168,0.030692116586375384,False,False,False,0
1497519,15504,353,1084,0.0110769880048266,-0.2830685429114548,0.0103531171536941,0.0007238634542443,14.289400921658986,43.920679886685555,14.21932096447521,9.648917831534549,6.98933526597456,0.011076980607938458,False,False,False,0
148226,355,47,178,0.0035958603753727,-0.7682618809497406,0.0023949752744101,0.0012008608418169,1.9832402234636872,7.553191489361702,11.906500161485045,5.87493073085203,5.187385805840755,0.003595836116227138,False,False,False,0
484185,23296,1184,1858,0.0519512169935045,0.726206851751187,0.0481137414134237,0.0038373682840891,12.531468531468532,19.675675675675677,13.09022440939605,10.056079875899302,7.527793987721444,0.05195110969751294,False,False,False,0
300617,8133,2693,2911,0.0367377759740799,0.2465962536551158,0.0270542682074925,0.0096833855590816,2.7929258241758244,3.020051986632009,12.613595634747782,9.00380808646717,7.976595409316577,0.03673765376657419,False,False,False,0
92523,2323,40,134,0.0265555591582633,-0.3382039502947016,0.0251069992650555,0.0014482728805499,17.20740740740741,58.075,11.435223349306192,7.751045117971802,4.90527477843843,0.026555272145605463,False,False,False,0
7524,67,19,56,0.0163476874003189,-0.8728832994279527,0.0089036544850498,0.0074418604651162,1.1754385964912282,3.526315789473684,8.925986089617076,4.219507705176107,4.04305126783455,0.016345514950166114,False,False,False,0
103927,3571,278,399,0.0381998903076197,-0.3780353565686756,0.0343603263798014,0.0038391963667154,8.9275,12.845323741007194,11.551453630675569,8.18088094199639,5.991464547107982,0.03819952274651682,False,False,False,0
177707,6271,88,275,0.0368359152987783,-0.3496333559465059,0.0352882256285592,0.0015474823868368,22.721014492753625,71.26136363636364,12.087897032825504,8.743850562030243,5.62040086571715,0.03683570801539604,False,False,False,0
1751064,16430,945,1231,0.0100858677923822,0.4592123566761281,0.0093828612872737,0.0007030007452607,13.33603896103896,17.386243386243386,14.375734732223773,9.706925073451831,7.116394144093465,0.010085862032534487,False,False,False,0
46746,439,66,55,0.0105677491122235,0.2751149427104262,0.0093909769610884,0.001176546088519,7.839285714285714,6.651515151515151,10.752505361534784,6.0867747269123065,4.02535169073515,0.010567523049607461,False,False,False,0
746092,34839,537,2541,0.0501010599229049,0.7744254851526531,0.0466952511282105,0.003405741643468,13.705350118017307,64.87709497206704,13.522605536295234,10.458521430966439,7.8407064517494,0.0501009927716786,False,False,False,0
836830,82320,1279,7998,0.1079287310445371,-0.0555701496761014,0.098371116748782,0.0095574853226039,10.29128641080135,64.36278342455043,13.637377417495715,11.318381518150378,8.987071812848821,0.10792860207138598,False,False,False,0
67429,438,23,23,0.0068368209524092,-0.7608115081233966,0.0064956250926887,0.0003410944683375,18.25,19.043478260869566,11.118845301728628,6.0844994130751715,3.1780538303479458,0.0068367195610262495,False,False,False,0
2237404,72593,1830,3501,0.0340099508180015,0.42648957444599,0.0324451764432456,0.0015647591741325,20.729011993146774,39.66830601092896,14.620827270129219,11.192637552769533,8.161089512845797,0.03400993561737817,False,False,False,0
